"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2019,201901,405924,2019001261483,15325.2,2019004059241,260013,1,1,15325.2,4,0,2,37,1,1,100,0,0,6,63,1,10,33100,1,11
2019,201901,405924,2019001261483,15325.2,2019004059241,260013,1,2,16254.0,4,0,1,45,1,1,100,0,0,6,63,1,10,40800,1,11
2019,201901,405924,2019001261483,15325.2,2019004059241,260013,1,6,14396.4,0,0,1,19,6,1,100,0,0,6,63,1,10,1500,1,11
2019,201901,406079,2019001267409,8204.4,2019004060791,330013,1,1,8204.4,2,0,1,44,1,6,610,0,0,11,114,1,10,130000,1,11
2019,201901,406079,2019001267409,8204.4,2019004060791,330013,1,2,7430.4,2,0,2,44,1,6,610,0,0,11,114,1,10,100000,1,11
2019,201901,406234,2019001272294,4644.0,2019004062341,300213,1,1,4644.0,0,0,2,24,6,1,100,4,414,10,101,1,10,22500,1,11
2019,201901,406234,2019001272294,4644.0,2019004062341,300213,1,2,8668.8,0,0,1,36,6,8,836,0,0,10,101,1,10,13000,2,20
2019,201901,406544,2019001282886,13158.0,2019004065441,170013,1,1,13158.0,2,0,2,33,6,2,200,0,0,6,63,1,10,12000,1,11
2019,201901,406853,2019001294506,6192.0,2019004068531,30013,1,1,6346.8,0,0,1,62,1,1,100,0,0,10,101,1,10,7000,1,11
2019,201901,406853,2019001294506,6192.0,2019004068531,30013,1,2,7894.8,0,0,2,41,1,1,100,0,0,11,114,1,10,55000,1,11
2019,201901,407008,2019001299165,2476.8,2019004070081,310213,1,1,2322.0,0,0,2,61,1,1,100,0,0,6,63,1,10,44700,1,11
2019,201901,407008,2019001299165,2476.8,2019004070081,310213,1,2,2476.8,0,0,1,59,1,1,100,0,0,6,65,1,10,20000,1,11
2019,201901,407472,2019001316021,8049.6,2019004074721,270013,1,1,8204.4,2,1,2,30,1,2,200,1,100,8,81,1,10,27000,1,11
2019,201901,407627,2019001322286,32353.2,2019004076271,270013,1,1,32508.0,0,0,1,55,2,1,100,1,100,2,23,1,10,24000,1,11
2019,201901,407937,2019001333423,13467.6,2019004079371,300513,1,1,13622.4,1,0,2,57,1,1,100,0,0,10,101,1,10,25000,1,11
2019,201901,407937,2019001333423,13467.6,2019004079371,300513,1,2,13467.6,1,0,1,63,1,1,100,0,0,10,101,1,10,125000,1,11
2019,201901,408092,2019001338124,11145.6,2019004080921,450013,1,1,11300.4,1,1,1,30,1,1,100,0,0,10,101,1,10,43000,1,11
2019,201901,408092,2019001338124,11145.6,2019004080921,450013,1,2,12538.8,1,1,2,29,1,1,100,0,0,10,101,1,10,34000,1,11
2019,201901,408246,2019001343743,12848.4,2019004082461,330013,1,1,12848.4,2,0,1,51,1,1,100,0,0,11,114,1,10,471000,1,11
2019,201901,408401,2019001348923,17956.8,2019004084011,90013,1,1,18111.6,0,0,1,28,6,2,200,0,0,7,71,1,10,38000,1,11
2019,201901,409020,2019001370352,10062.0,2019004090201,200313,1,1,10062.0,1,0,2,61,6,2,200,0,0,7,71,1,10,67000,1,11
2019,201901,409020,2019001370352,10062.0,2019004090201,200313,1,2,15480.0,0,0,2,22,6,2,200,0,0,8,81,1,10,5000,1,11
2019,201901,409330,2019001382029,11919.6,2019004093301,300113,1,1,11919.6,2,0,1,59,1,6,669,0,0,6,65,1,10,20000,1,11
2019,201901,409330,2019001382029,11919.6,2019004093301,300113,1,2,29566.8,2,0,2,50,1,6,669,0,0,8,81,1,10,14000,1,11
2019,201901,409330,2019001382029,11919.6,2019004093301,300113,1,3,22136.4,0,0,1,25,6,6,669,0,0,10,101,1,10,30000,1,11
2019,201901,409485,2019001387458,11455.2,2019004094851,350013,1,1,11455.2,0,0,2,52,1,1,100,0,0,6,65,1,10,24000,1,11
2019,201901,409485,2019001387458,11455.2,2019004094851,350013,1,2,12693.6,0,0,1,62,1,1,100,0,0,7,71,1,10,43000,1,11
2019,201901,409640,2019001392784,31579.2,2019004096401,260013,1,1,31579.2,1,0,2,60,3,1,100,0,0,3,30,1,10,3500,1,11
2019,201901,409640,2019001392784,31579.2,2019004096401,260013,1,2,56192.4,0,0,1,38,6,1,100,0,0,6,64,1,10,1000,1,11
2019,201901,409794,2019001397995,2941.2,2019004097941,320013,1,1,2786.4,0,0,2,60,4,1,100,2,200,7,71,1,10,0,1,11
2019,201901,409794,2019001397995,2941.2,2019004097941,320013,1,2,18730.8,0,0,2,19,6,1,100,2,200,6,63,1,10,5000,1,11
2019,201901,409949,2019001403522,21517.2,2019004099491,300213,1,1,21517.2,3,0,1,41,1,1,100,0,0,11,114,1,10,471000,1,11
2019,201901,409949,2019001403522,21517.2,2019004099491,300213,1,2,26006.4,3,0,2,31,1,1,100,0,0,10,101,1,10,64000,1,11
2019,201901,410104,2019001410141,6037.2,2019004101041,100613,1,1,6192.0,0,0,1,23,6,1,100,0,0,10,101,1,10,42000,1,11
2019,201901,410104,2019001410141,6037.2,2019004101041,100613,1,2,6037.2,0,0,1,25,6,1,100,0,0,10,101,1,10,26000,1,11
2019,201901,410259,2019010016885,1857.6,2019004102591,30215,4,1,1857.6,0,0,1,18,6,1,100,0,0,6,63,1,14,23000,1,12
2019,201901,410568,2019010074763,11300.4,2019004105681,30215,4,1,11300.4,0,0,1,21,2,1,100,1,100,6,63,1,14,36000,1,12
2019,201901,410878,2019010131207,4179.6,2019004108781,30115,4,1,4179.6,0,0,1,19,6,1,100,0,0,6,63,1,14,22800,1,12
2019,201901,411497,2019000144673,9133.2,2019004114971,10015,1,1,8978.4,0,0,1,60,6,6,600,0,0,6,63,1,10,57000,1,11
2019,201901,411652,2019000191144,19969.2,2019004116521,30715,1,1,19969.2,2,0,2,46,1,1,100,0,0,11,114,1,10,0,1,11
2019,201901,411652,2019000191144,19969.2,2019004116521,30715,1,2,23684.4,2,0,1,45,1,6,600,0,0,6,65,1,10,40500,1,11
2019,201901,411807,2019000235130,2941.2,2019004118071,30115,1,2,3715.2,2,0,1,35,1,8,821,0,0,6,63,1,10,56000,1,11
2019,201901,411807,2019000235130,2941.2,2019004118071,30115,1,5,2476.8,2,0,2,35,1,8,821,0,0,7,71,1,10,44000,1,11
2019,201901,411962,2019000282537,7740.0,2019004119621,10015,1,1,7740.0,0,0,1,43,1,1,100,0,0,8,81,1,10,45000,1,11
2019,201901,411962,2019000282537,7740.0,2019004119621,10015,1,2,7894.8,0,0,2,43,1,3,362,0,0,10,101,1,10,28000,1,11
2019,201901,412116,2019000327178,6346.8,2019004121161,30815,1,2,6192.0,0,0,2,60,1,8,862,0,0,10,101,1,10,119000,1,11
2019,201901,412271,2019000382513,9597.6,2019004122711,30315,1,1,9597.6,1,0,1,64,1,5,500,0,0,6,63,1,10,0,1,11
2019,201901,412271,2019000382513,9597.6,2019004122711,30315,1,2,9133.2,1,0,2,56,1,4,400,0,0,6,63,1,10,37000,1,11
2019,201901,412426,2019000424333,23684.4,2019004124261,30115,1,1,23684.4,0,0,1,37,4,8,893,0,0,8,81,1,10,41000,1,11
2019,201901,412736,2019000516573,8514.0,2019004127361,30615,1,1,8514.0,2,0,1,38,1,6,600,0,0,10,101,1,14,115000,1,12
2019,201901,412736,2019000516573,8514.0,2019004127361,30615,1,2,7740.0,2,0,2,39,1,6,600,0,0,8,81,1,10,40000,1,11
2019,201901,412890,2019000558132,17492.4,2019004128901,30615,1,1,17492.4,0,0,1,21,1,1,100,4,450,6,65,1,14,40000,1,12
2019,201901,412890,2019000558132,17492.4,2019004128901,30615,1,2,22446.0,0,0,2,21,1,1,100,0,0,11,116,1,10,40000,1,11
2019,201901,413355,2019000694724,25387.2,2019004133551,30415,1,1,25387.2,0,0,2,32,1,5,500,0,0,10,101,1,10,85000,1,11
2019,201901,413355,2019000694724,25387.2,2019004133551,30415,1,2,21052.8,0,0,1,32,1,6,620,0,0,10,101,1,10,105000,1,11
2019,201901,413510,2019000735957,17647.2,2019004135101,20015,1,1,17492.4,2,0,1,49,1,6,673,0,0,10,101,1,10,390000,1,11
2019,201901,413510,2019000735957,17647.2,2019004135101,20015,1,2,20124.0,2,0,2,45,1,5,500,0,0,10,101,1,10,0,1,11
2019,201901,413664,2019000777913,7430.4,2019004136641,10015,1,1,7430.4,0,0,2,55,6,1,100,0,0,10,101,1,10,92000,1,11
2019,201901,413819,2019000817275,18111.6,2019004138191,30615,1,1,18111.6,0,0,2,58,1,5,500,0,0,10,101,1,10,85000,1,11
2019,201901,413819,2019000817275,18111.6,2019004138191,30615,1,2,31579.2,0,0,1,58,1,1,100,2,200,7,71,1,10,55000,1,11
2019,201901,413974,2019000860887,66409.2,2019004139741,30415,1,1,66409.2,0,0,1,44,4,1,100,0,0,11,114,1,14,120000,1,12
2019,201901,414129,2019000907718,5418.0,2019004141291,30515,1,1,5263.2,0,0,1,63,1,1,100,0,0,6,64,1,10,33300,2,20
2019,201901,414129,2019000907718,5418.0,2019004141291,30515,1,2,5263.2,0,0,1,59,1,6,677,0,0,6,64,1,10,70000,1,11
2019,201901,414284,2019000953390,4489.2,2019004142841,20015,1,1,4644.0,3,0,2,51,5,7,700,2,200,6,63,1,10,51000,1,11
2019,201901,414284,2019000953390,4489.2,2019004142841,20015,1,2,7430.4,1,0,1,31,6,9,925,2,200,6,63,1,10,40000,1,11
2019,201901,414284,2019000953390,4489.2,2019004142841,20015,1,4,4798.8,3,2,2,22,6,9,925,2,200,6,63,1,10,31000,1,11
2019,201901,414438,2019000997743,33436.8,2019004144381,20015,1,1,33436.8,3,0,1,42,6,1,100,0,0,6,65,1,10,390000,1,11
2019,201901,414593,2019001038204,101239.2,2019004145931,30815,1,1,101394.0,4,0,2,37,6,9,913,2,200,6,64,1,10,31000,1,11
2019,201901,414903,2019001128836,3560.4,2019004149031,20015,1,1,3560.4,0,0,1,25,6,8,821,0,0,6,63,1,10,35000,1,11
2019,201901,415058,2019001180487,9597.6,2019004150581,10015,1,2,15170.4,0,0,1,60,1,1,100,0,0,7,71,1,10,100000,1,11
2019,201901,415212,2019001224842,20898.0,2019004152121,30815,1,1,20743.2,0,0,1,59,1,9,911,0,0,8,81,1,10,76000,2,20
2019,201901,415212,2019001224842,20898.0,2019004152121,30815,1,2,20278.8,0,0,2,54,1,9,943,0,0,8,81,1,10,40000,1,11
2019,201901,415522,2019001313881,14396.4,2019004155221,30415,1,1,14551.2,0,0,1,58,4,1,100,0,0,7,71,1,10,27800,2,20
2019,201901,415677,2019001355966,25696.8,2019004156771,30515,1,2,18730.8,1,1,1,36,6,8,863,4,498,6,63,1,10,900,1,11
2019,201901,415832,2019001397109,3250.8,2019004158321,30215,1,2,2322.0,1,0,2,60,1,6,630,0,0,6,63,1,10,17000,1,11
2019,201901,416451,2019000025811,7894.8,2019004164511,130016,1,1,7740.0,6,1,1,48,1,1,100,0,0,10,101,1,10,95000,1,11
2019,201901,416760,2019000090976,59752.8,2019004167601,100016,1,1,59752.8,0,0,1,27,6,4,400,0,0,6,63,1,10,36000,1,11
2019,201901,416760,2019000090976,59752.8,2019004167601,100016,1,2,45201.6,0,0,1,34,6,4,400,0,0,6,63,1,10,45000,1,11
2019,201901,417070,2019000156351,14396.4,2019004170701,80016,1,1,14551.2,1,0,1,54,1,1,100,0,0,7,71,1,10,65000,1,11
2019,201901,417070,2019000156351,14396.4,2019004170701,80016,1,2,11145.6,1,0,2,53,1,1,100,0,0,7,71,1,10,10000,1,11
2019,201901,417070,2019000156351,14396.4,2019004170701,80016,1,3,12229.2,1,1,1,27,6,1,100,0,0,8,81,1,10,28000,1,11
2019,201901,417225,2019000187538,30960.0,2019004172251,30016,1,1,30960.0,2,1,1,37,1,1,100,0,0,10,101,1,10,65000,1,11
2019,201901,417225,2019000187538,30960.0,2019004172251,30016,1,2,30186.0,2,1,2,35,1,1,100,0,0,6,65,1,10,15200,1,11
2019,201901,417380,2019000223168,15944.4,2019004173801,30016,1,1,15789.6,0,0,1,52,4,1,100,0,0,6,64,1,10,70000,1,11
2019,201901,417380,2019000223168,15944.4,2019004173801,30016,1,2,9133.2,0,0,2,52,4,1,100,0,0,8,81,1,10,30000,1,11
2019,201901,417689,2019000288112,14860.8,2019004176891,30016,1,1,14860.8,0,0,1,27,6,1,100,0,0,10,101,1,10,36000,1,11
2019,201901,417844,2019000319925,3250.8,2019004178441,10016,1,2,6966.0,0,0,2,46,6,1,100,0,0,10,101,1,10,0,1,11
2019,201901,417999,2019000353202,11300.4,2019004179991,50016,1,1,11300.4,2,0,1,36,1,1,100,0,0,7,71,1,10,51000,1,11
2019,201901,417999,2019000353202,11300.4,2019004179991,50016,1,2,8049.6,2,0,2,33,1,1,100,0,0,6,63,1,10,500,1,11
2019,201901,418154,2019000387992,15944.4,2019004181541,10016,1,1,15789.6,1,0,2,53,4,1,100,0,0,7,71,1,10,17000,1,11
2019,201901,418308,2019000422994,2631.6,2019004183081,100016,1,1,2631.6,6,0,1,33,1,1,100,0,0,8,81,1,10,5800,1,11
2019,201901,418308,2019000422994,2631.6,2019004183081,100016,1,2,2012.4,6,0,2,35,1,1,100,0,0,6,65,1,10,13000,1,11
2019,201901,418618,2019000492158,15015.6,2019004186181,40016,1,1,15015.6,2,1,1,37,1,1,100,0,0,10,101,1,10,89000,1,11
2019,201901,418618,2019000492158,15015.6,2019004186181,40016,1,2,17802.0,2,1,2,36,1,1,100,0,0,10,101,1,10,87000,1,11
2019,201901,418773,2019000523515,38854.8,2019004187731,90016,1,1,38854.8,3,1,1,40,1,1,100,0,0,6,63,1,10,73000,1,11
2019,201901,418928,2019000559287,2631.6,2019004189281,120016,1,1,2631.6,0,0,1,52,1,1,100,0,0,8,81,1,10,18000,1,11
2019,201901,418928,2019000559287,2631.6,2019004189281,120016,1,2,2322.0,0,0,2,53,1,1,100,0,0,8,81,1,10,48000,1,11
2019,201901,419082,2019000594733,7430.4,2019004190821,130016,1,1,7430.4,1,0,1,48,1,7,700,4,426,6,63,1,10,50000,1,11
2019,201901,419237,2019000626071,14396.4,2019004192371,120016,1,1,14396.4,1,0,2,52,4,6,600,0,0,6,63,1,10,19000,1,11
2019,201901,419237,2019000626071,14396.4,2019004192371,120016,1,2,20588.4,0,0,1,23,6,8,813,0,0,6,63,1,10,22000,1,11
2019,201901,419547,2019000680887,6192.0,2019004195471,130016,1,1,6192.0,0,0,2,55,4,4,400,0,0,11,116,1,10,0,1,11
2019,201901,419702,2019000712540,9288.0,2019004197021,120016,1,1,9133.2,1,0,1,53,1,1,100,0,0,11,114,1,10,366000,1,11
2019,201901,419702,2019000712540,9288.0,2019004197021,120016,1,2,12074.4,1,0,2,49,1,1,100,0,0,10,101,1,10,7000,1,11
2019,201901,420011,2019000772717,4798.8,2019004200111,40016,1,1,4798.8,0,0,2,33,1,1,100,0,0,10,101,1,10,11000,1,11
2019,201901,420011,2019000772717,4798.8,2019004200111,40016,1,2,6192.0,0,0,1,36,1,1,100,0,0,8,81,1,10,14000,1,11
2019,201901,420321,2019000834744,10062.0,2019004203211,70116,1,1,10062.0,2,0,1,44,1,1,100,0,0,11,114,1,10,130000,2,20
2019,201901,420321,2019000834744,10062.0,2019004203211,70116,1,2,14706.0,2,0,2,43,1,4,400,0,0,11,114,1,10,65000,1,11
2019,201901,420630,2019000903265,14706.0,2019004206301,60016,1,2,23684.4,0,0,1,48,6,1,100,0,0,6,65,1,10,30000,1,11
2019,201901,420785,2019000938158,12074.4,2019004207851,80016,1,1,11919.6,2,1,1,33,1,1,100,0,0,10,101,1,14,80000,1,12
2019,201901,420785,2019000938158,12074.4,2019004207851,80016,1,2,15634.8,2,1,2,32,1,1,100,0,0,11,114,1,10,60000,1,11
2019,201901,420940,2019000967492,36687.6,2019004209401,90016,1,1,36687.6,4,1,1,40,1,1,100,0,0,10,101,1,10,0,1,11
2019,201901,421095,2019001001174,15789.6,2019004210951,130016,1,1,15789.6,0,0,1,61,1,1,100,0,0,10,101,1,10,75000,1,11
2019,201901,421095,2019001001174,15789.6,2019004210951,130016,1,2,11919.6,0,0,2,62,1,1,100,0,0,7,71,1,10,12000,1,11
2019,201901,421250,2019001031006,7120.8,2019004212501,30016,1,1,7120.8,0,0,1,62,4,1,100,0,0,6,63,1,10,14000,1,11
2019,201901,421404,2019001068419,3096.0,2019004214041,30016,1,1,3096.0,0,0,1,64,1,1,100,0,0,6,65,1,10,10600,1,11
2019,201901,421404,2019001068419,3096.0,2019004214041,30016,1,2,2631.6,0,0,2,62,1,1,100,0,0,6,65,1,10,58000,1,11
2019,201901,421559,2019001102699,5882.4,2019004215591,100016,1,2,6037.2,3,1,1,43,1,3,302,1,100,10,101,1,10,37000,1,11
2019,201901,422488,2019001296477,18885.6,2019004224881,30016,1,1,18885.6,2,0,1,36,1,1,100,0,0,10,101,1,10,0,1,11
2019,201901,422488,2019001296477,18885.6,2019004224881,30016,1,2,33746.4,2,0,2,34,1,1,100,0,0,8,81,1,10,35000,1,11
2019,201901,422643,2019001332106,8204.4,2019004226431,60016,1,1,8204.4,0,0,1,57,1,1,100,0,0,6,65,1,10,43000,2,20
2019,201901,422643,2019001332106,8204.4,2019004226431,60016,1,2,6501.6,0,0,2,56,1,1,100,0,0,6,61,1,10,13000,1,11
2019,201901,422798,2019001364490,18111.6,2019004227981,80016,1,1,18111.6,0,0,2,61,1,1,100,0,0,11,115,1,10,209000,1,11
2019,201901,423107,2019010002373,26316.0,2019004231071,330917,4,1,26316.0,0,0,1,19,6,1,100,4,424,6,63,1,14,16500,1,12
2019,201901,423881,2019010024783,29102.4,2019004238811,352917,4,1,29102.4,0,0,2,18,6,4,400,0,0,7,71,1,10,5000,1,11
2019,201901,424036,2019010028921,5263.2,2019004240361,60017,4,1,5263.2,0,0,2,18,6,1,100,2,200,7,71,1,10,10300,1,11
2019,201901,424655,2019010046750,5727.6,2019004246551,342117,4,1,5727.6,0,0,1,25,6,1,100,0,0,11,114,1,10,25400,1,11
2019,201901,426048,2019010087230,13003.2,2019004260481,10517,4,1,13003.2,0,0,2,19,6,1,100,0,0,7,71,1,10,2000,1,11
2019,201901,426358,2019010095906,11764.8,2019004263581,350217,4,1,11764.8,0,0,2,19,6,1,100,0,0,6,63,1,10,1600,1,11
2019,201901,428216,2019010151182,13312.8,2019004282161,352917,4,1,13312.8,0,0,1,18,6,1,100,0,0,7,71,1,10,1000,1,11
2019,201901,428525,2019000006987,53251.2,2019004285251,310517,1,3,95047.2,0,0,1,29,6,1,100,0,0,6,63,1,10,60000,1,11
2019,201901,428680,2019000011733,8668.8,2019004286801,360217,1,1,8668.8,1,0,2,57,1,1,100,0,0,8,81,1,10,70000,1,11
2019,201901,428680,2019000011733,8668.8,2019004286801,360217,1,2,12693.6,1,0,1,48,1,1,100,1,100,6,63,1,10,55000,1,11
2019,201901,428680,2019000011733,8668.8,2019004286801,360217,1,3,11764.8,0,0,1,20,6,1,100,1,100,6,63,1,10,5000,1,11
2019,201901,428835,2019000015667,9752.4,2019004288351,350417,1,1,9597.6,0,0,1,33,6,1,100,0,0,10,101,1,10,30000,1,11
2019,201901,429144,2019000024423,21052.8,2019004291441,350317,1,1,21052.8,0,0,2,42,6,1,100,0,0,10,101,1,10,100000,1,11
2019,201901,429299,2019000028655,22291.2,2019004292991,352417,1,1,22291.2,0,0,2,57,6,1,100,0,0,10,101,1,10,150000,1,11
2019,201901,429454,2019000032904,8204.4,2019004294541,40117,1,1,8204.4,1,0,2,54,1,1,100,0,0,7,71,1,10,32000,1,11
2019,201901,429454,2019000032904,8204.4,2019004294541,40117,1,2,13932.0,1,0,1,57,1,1,100,0,0,6,63,1,10,70000,1,11
2019,201901,429609,2019000037280,12693.6,2019004296091,330717,1,1,12693.6,4,0,1,60,4,1,100,0,0,11,115,1,10,0,1,11
2019,201901,429609,2019000037280,12693.6,2019004296091,330717,1,2,13622.4,4,0,2,53,4,1,100,0,0,10,101,1,10,23000,1,11
2019,201901,429609,2019000037280,12693.6,2019004296091,330717,1,3,15015.6,0,0,1,25,6,1,100,0,0,7,71,1,10,10000,1,11
2019,201901,429609,2019000037280,12693.6,2019004296091,330717,1,6,19814.4,4,1,1,39,1,1,100,0,0,11,114,1,10,43000,1,11
2019,201901,429764,2019000041769,15170.4,2019004297641,230017,1,1,15015.6,2,0,1,28,1,1,100,0,0,6,64,1,10,43000,1,11
2019,201901,429764,2019000041769,15170.4,2019004297641,230017,1,2,14551.2,2,0,2,30,1,1,100,0,0,8,81,1,10,12500,1,11
2019,201901,429918,2019000045379,13777.2,2019004299181,341517,1,1,13932.0,0,0,2,26,6,2,200,0,0,7,71,1,10,22000,1,11
2019,201901,429918,2019000045379,13777.2,2019004299181,341517,1,2,13158.0,0,0,1,24,6,7,700,2,200,0,2,1,10,30000,1,11
2019,201901,430073,2019000050253,15170.4,2019004300731,320717,1,1,15325.2,1,0,1,40,4,1,100,1,100,6,63,1,10,85000,1,11
2019,201901,430228,2019000054892,25077.6,2019004302281,300817,1,1,25077.6,2,2,1,37,1,1,100,0,0,10,101,1,10,60000,1,11
2019,201901,430383,2019000059404,36842.4,2019004303831,310817,1,1,36842.4,0,0,2,45,6,7,700,1,100,7,71,1,10,0,1,11
2019,201901,430692,2019000068502,9752.4,2019004306921,352417,1,1,9752.4,0,0,1,37,1,1,100,0,0,11,114,1,10,179000,1,11
2019,201901,430692,2019000068502,9752.4,2019004306921,352417,1,2,12848.4,0,0,2,34,1,8,812,0,0,11,116,1,10,65000,1,11
2019,201901,431312,2019000086267,13312.8,2019004313121,330917,1,1,13312.8,0,0,1,52,1,1,100,0,0,11,114,1,10,299000,1,11
2019,201901,431466,2019000090714,6192.0,2019004314661,190017,1,1,6192.0,2,0,1,44,1,1,100,0,0,8,81,1,10,72000,2,20
2019,201901,431776,2019000098759,30650.4,2019004317761,110517,1,2,45046.8,1,1,1,35,1,1,100,0,0,7,71,1,10,0,1,11
2019,201901,432086,2019000107251,14396.4,2019004320861,342117,1,1,14396.4,0,0,1,44,6,1,100,0,0,7,71,1,10,22500,1,11
2019,201901,432240,2019000111554,6346.8,2019004322401,350317,1,1,6346.8,0,0,2,33,1,1,100,0,0,10,101,1,10,60000,1,11
2019,201901,432240,2019000111554,6346.8,2019004322401,350317,1,2,7430.4,0,0,1,36,1,8,811,0,0,11,115,1,10,0,1,11
2019,201901,432395,2019000115501,24768.0,2019004323951,210017,1,1,24768.0,1,0,2,57,6,2,200,0,0,11,114,1,10,12400,1,11
2019,201901,432550,2019000119533,8668.8,2019004325501,330917,1,1,8668.8,0,0,1,57,4,1,100,0,0,11,115,1,10,12000,1,11
2019,201901,432705,2019000123926,10681.2,2019004327051,341017,1,2,10216.8,1,0,1,50,1,1,100,0,0,7,71,1,10,80000,1,11
2019,201901,433014,2019000132957,2476.8,2019004330141,50117,1,1,2476.8,0,0,1,61,1,1,100,0,0,6,63,1,10,18000,1,11
2019,201901,433014,2019000132957,2476.8,2019004330141,50117,1,2,2012.4,0,0,2,58,1,1,100,0,0,6,63,1,10,25000,1,11
2019,201901,433169,2019000137281,29412.0,2019004331691,320717,1,1,29566.8,2,0,1,46,1,6,620,0,0,10,101,1,10,86000,1,11
2019,201901,433324,2019000141483,9442.8,2019004333241,320717,1,2,10216.8,1,0,1,65,1,1,100,0,0,10,101,1,10,160000,1,11
2019,201901,433324,2019000141483,9442.8,2019004333241,320717,1,3,23839.2,0,0,1,27,6,1,100,0,0,8,81,1,10,3000,1,13
2019,201901,433479,2019000146292,34675.2,2019004334791,350317,1,1,34830.0,2,1,1,39,1,2,200,0,0,11,114,1,10,544000,1,11
2019,201901,433479,2019000146292,34675.2,2019004334791,350317,1,2,23684.4,2,1,2,39,1,2,200,0,0,11,114,1,10,75000,1,11
2019,201901,433788,2019000154568,3096.0,2019004337881,331017,1,1,3096.0,0,0,1,51,3,1,100,0,0,11,115,1,10,544000,1,11
2019,201901,433943,2019000159563,7585.2,2019004339431,320817,1,1,7585.2,3,0,1,49,4,6,640,0,0,1,17,1,10,58000,1,11
2019,201901,433943,2019000159563,7585.2,2019004339431,320817,1,5,7740.0,0,0,2,27,2,6,640,0,0,6,61,1,10,26000,1,11
2019,201901,434098,2019000163621,15789.6,2019004340981,352217,1,2,19814.4,0,0,1,32,6,7,700,1,100,6,63,1,10,0,1,11
2019,201901,434098,2019000163621,15789.6,2019004340981,352217,1,3,16254.0,0,0,1,24,6,7,700,1,100,6,65,1,10,15200,1,11
2019,201901,434098,2019000163621,15789.6,2019004340981,352217,1,4,20278.8,0,0,2,59,2,7,700,1,100,0,2,1,10,19200,1,11
2019,201901,434098,2019000163621,15789.6,2019004340981,352217,1,5,20278.8,0,0,2,55,2,7,700,1,100,1,17,1,10,18000,1,11
2019,201901,434408,2019000172483,11145.6,2019004344081,341017,1,1,11145.6,0,0,1,29,6,1,100,0,0,7,71,1,10,91000,1,11
2019,201901,434562,2019000177145,8204.4,2019004345621,320917,1,1,8204.4,1,0,2,64,4,1,100,0,0,10,101,1,10,72000,1,11
2019,201901,434562,2019000177145,8204.4,2019004345621,320917,1,2,21362.4,0,0,1,28,6,1,100,0,0,10,101,1,10,26000,1,11
2019,201901,434717,2019000181773,13467.6,2019004347171,50117,1,1,13467.6,0,0,2,63,1,1,100,0,0,11,115,1,10,0,1,11
2019,201901,434872,2019000185515,21052.8,2019004348721,230017,1,1,21207.6,2,0,2,40,5,1,100,0,0,6,63,1,10,0,1,11
2019,201901,435027,2019000189410,2322.0,2019004350271,250117,1,1,2167.2,0,0,1,56,4,1,100,0,0,6,63,1,10,14000,1,11
2019,201901,435336,2019000196804,8049.6,2019004353361,320917,1,1,7894.8,0,0,1,56,1,1,100,0,0,10,101,1,10,544000,1,11
2019,201901,435491,2019000201603,9907.2,2019004354911,320817,1,1,9907.2,1,1,2,36,1,1,100,0,0,10,101,1,10,83000,1,11
2019,201901,435491,2019000201603,9907.2,2019004354911,320817,1,2,9752.4,1,1,1,37,1,1,100,0,0,10,101,1,10,65000,1,11
2019,201901,435801,2019000210358,2167.2,2019004358011,50117,1,1,2167.2,0,0,2,44,1,1,100,0,0,8,81,1,10,40000,1,11
2019,201901,435801,2019000210358,2167.2,2019004358011,50117,1,2,5263.2,0,0,1,45,1,1,100,0,0,6,63,1,10,52000,2,20
2019,201901,435956,2019000214879,2476.8,2019004359561,160217,1,1,2476.8,0,0,1,43,1,1,100,0,0,10,101,1,10,35000,1,11
2019,201901,435956,2019000214879,2476.8,2019004359561,160217,1,2,2476.8,0,0,2,49,1,1,100,0,0,8,81,1,10,10000,1,11
2019,201901,436110,2019000219271,9907.2,2019004361101,320517,1,1,9907.2,0,0,1,34,1,1,100,0,0,8,81,1,10,96000,1,11
2019,201901,436110,2019000219271,9907.2,2019004361101,320517,1,2,8514.0,0,0,2,31,1,1,100,0,0,11,116,1,12,60000,1,11
2019,201901,436265,2019000224348,12074.4,2019004362651,10517,1,1,12074.4,0,0,2,51,4,1,100,1,100,7,71,1,10,61000,1,11
2019,201901,436420,2019000228607,11919.6,2019004364201,331017,1,1,11919.6,2,0,1,51,1,1,100,0,0,11,114,1,10,75000,1,11
2019,201901,436420,2019000228607,11919.6,2019004364201,331017,1,2,10681.2,2,0,2,50,1,1,100,0,0,10,101,1,10,160000,1,11
2019,201901,436575,2019000232997,13003.2,2019004365751,120517,1,1,13003.2,0,0,2,58,1,1,100,0,0,6,63,1,10,0,1,11
2019,201901,436575,2019000232997,13003.2,2019004365751,120517,1,2,11610.0,0,0,1,60,1,1,100,0,0,6,63,1,10,64000,1,11
